,AETUC-0A-A76,AETUC-0A-A97,AETUCCF-2A-A79,AGRPRI-1A-A19,AGRPRI-1A-D10,ANF-0A-A14,ARQ-0A-A84,ARQ-0A-A85,ARQ-0B-A87,ARQ-0D-A88,ARQ-0D-A89,ARQ-0D-A90,ARQ-0G-A93-CEPAUC,ARQ-1C-A86,ARQ-1C-A96,ARQ-1E-A91,ARQ-1E-A92,ART-0A-A15,AUL1-2A-A110,AUL1-2A-A111,AUL1-3A-A104,AUL1-3A-A112,AUL2-01A-A124-SUBLAB2,AUL2-01A-A24-SUB,AUL2-0A-A106,AUL2-0A-A118,AUL2-0A-A119,AUL2-0A-A120,AUL2-0A-A121,AUL2-0A-A122,AUL2-0A-A123,BAL-AUL1-D4,BAL-AUL2-D1,BAL-CENTEC-D2,BAL-EADM-D3,BIB-2A-A16,BLOQUED-0A-A21,CB-EADMI-D6,CC-ADM-D40,CC-AETUC-D30,CC-ARQUITECTURA-D107,CC-BIBLIOTECA-D112,CC-BLOQUE-IQ,CC-ECONOMIA-D51,CC-FILOSOFIA-A-D108,CC-FILOSOFIA-B-D111,CC-JURISPRUDENCIA-D110,CC-MONJAS-D126,CC-PROMAS-D31,CC-PSICOLOGIA-D125,CC-QUIMICA-D109,CCADM-2A-A43,CCADM-2A-A44,CCADM-2A-A45,CCBIB-1A-A71,CCJ-1A-A10,CCJ-1A-A11,CCJ-CJURIDICO-D4,CEA-0A-A108,CEN-1A-A20,CENDIA-0A-A19,CMED-0A-A42,CP-EADMINA1-D6,CP-ENFERMERIA-D1,CP-INVESTIGACION-D5,CP-ODONTOLOGIA-D4,CP-POSGRADO-D2,CP-TECMEDICO-D3,CPAR-C10,CREDU-0B-A94,CTBLOQ1-0A-A101,CTBLOQ2-0A-A102,CTBLOQ3-0A-A103,DAN-1A-A11,DATCC-2A-C2,DATCC-2A-C3,DT-0A-C12,DT-0A-C13,EA-0A-A114,EA-1A-A115,EA-1A-A116,ECOK1-1A-A101,ECOK1-1A-A102,ECOK2-1A-A52,ECOK3-0A-A63,ENF-2B-A122,ENF-2B-A22,ENF-3A-A21,FILOA-0B-A56,FILOA-2A-A55,FILOB-1B-A58,FILOB-2A-A57,FORTIGATE-1800F-BALZAY,FORTIGATE-1800F-CENTRAL,HOS-0A-A10,HOS-0A-A13,HOS-0A-D05,HOS-1A-A12,HOS-2A-A11,INTERNET-MPLS,INV-1A-A161,INV-1A-A61,INV-1B-A162,INV-1B-A62,JUR-0A-A59,JUR-0A-A60,JUR-1A-A61,JUR-1A-A62,LAB-1A-A18,LABMAC-1A-A13,LAC-0A-A17,MEDADM-0F-A16,MEDADM-0G-A17,MEDADM-1A-A11,MEDADM-1B-A12,MEDADM-1C-A13,MEDADM-1D-A14,MEDADM-1E-A15,MEDADM-1H-A18,MICRORED-1A-A109,MON-0A-A103,MON-0A-A104,MON-1B-A67,MON-1B-A68,MON-1C-A105,MON-1C-A106,ODO-0B-A152,ODO-0B-A52,ODO-0C-A153,ODO-0C-A154,ODO-0C-A53,ODO-0C-A54,ODO-1A-A151,ODO-1A-A51,PE1-BALZAY,PE1-CENTRAL,PE2-BALZAY,PE2-CENTRAL,POS-0A-A131,POS-0A-A31,POS-1B-A32,POS-2C-A133,POS-2C-A33,POSLAB-0D-A34,POST-1A-A64,POST-1A-A65,POST-2A-A66,PRO-1A-A73,PRO-3A-A74,PSIC-1A-A53,PSIC-2B-A54,QUI-0A-A78,QUI-1A-A83,QUI-2A-A81,QUI-2A-A82,QUIN-1A-A117,QUIN-1A-A128,ROUTER-CAMPUS-CENTRO-HISTORICO,ROUTER-CAMPUS-HUAYNA-CAPAC,ROUTER-CAMPUS-MUSEO,ROUTER-CAMPUS-PARAISO,ROUTER-CAMPUS-YANUNCAY,ROUTER-L2TP-BALZAY,SW-ARUBA-CENTRO-HISTORICO,SW-ARUBA-MUSEO,TALL-0A-A12,TEAT-0A-A75,TECMED-0B-A42,TECMED-1A-A141,TECMED-1A-A41,TECMED-2C-A43,TECMED-3D-A44,TECQUI-0A-A10,TECQUI-0A-A11,TECQUI-0A-A12,VIN-0A-A72,VLIR-0A-A107
HOS-0A-A13,0.13033,0.10884000000000002,0.18223,0.10162000000000002,0.07114000000000001,0.07758000000000001,0.15462,0.15168,0.08101,0.11828000000000001,0.16360000000000002,0.07410000000000001,0.07467000000000001,0.08112000000000001,0.12269000000000001,0.16746,0.2641,0.11155000000000001,0.14475600000000002,0.15647600000000003,0.163526,0.10863600000000001,0.106258,0.15919800000000003,0.14929800000000001,0.083488,0.082128,0.08582800000000002,0.162508,0.08201800000000001,0.08214800000000001,0.07885600000000001,0.08079800000000001,0.07695600000000001,0.08076900000000001,0.13947,0.08088000000000001,0.07880600000000001,0.079422,0.07114000000000001,0.07114000000000001,0.07114000000000001,0.078543,0.078543,0.078543,0.078543,0.08423800000000001,0.078543,0.07114000000000001,0.078543,0.07114000000000001,0.10395200000000002,0.184782,0.087702,0.26079,0.0937,0.056220000000000006,0.05466000000000001,0.081946,0.07646,0.10156300000000001,0.087392,0.094113,0.10123300000000002,0.094913,0.108076,0.090522,0.097799,0.086443,0.08846000000000001,0.08260600000000001,0.099246,0.089866,0.08142,0.078543,0.07114000000000001,0.07869200000000001,0.07114000000000001,0.099716,0.129336,0.08066600000000002,0.08427300000000001,0.346703,0.115123,0.110573,0.201883,0.149893,0.12232300000000002,0.117943,0.112323,0.142053,0.178123,0.07114000000000001,0.07114000000000001,0.04812,0.0,0.0217,0.07247,0.11302999999999999,0.038180000000000006,0.146353,0.09656300000000001,0.210873,0.156783,0.09570800000000002,0.088608,0.14444800000000002,0.139268,0.08868000000000001,0.09021000000000001,0.08284000000000001,0.129593,0.096443,0.12098300000000001,0.095883,0.095883,0.11507300000000001,0.095883,0.105733,0.09181800000000001,0.082363,0.11853300000000001,0.11485300000000001,0.15271300000000002,0.08130300000000001,0.09490300000000002,0.13482600000000003,0.12305600000000003,0.140666,0.161116,0.12640600000000002,0.12796600000000002,0.13082600000000003,0.11089600000000001,0.05466000000000001,0.05466000000000001,0.05466000000000001,0.05466000000000001,0.099832,0.092392,0.09834200000000001,0.11247200000000002,0.10409200000000002,0.107122,0.27896299999999996,0.31319299999999994,0.31586299999999995,0.13988,0.15636,0.204813,0.149733,0.07114000000000001,0.1267,0.07381593000000002,0.07381000000000001,0.13482900000000003,0.15130900000000003,0.1041,0.05466000000000001,0.1041,0.07114000000000001,0.05466000000000001,0.08762,0.08762,0.09502300000000001,0.08170000000000001,0.087622,0.127219,0.157539,0.13583900000000002,0.151599,0.152429,0.09502300000000001,0.11150300000000002,0.102623,0.10746,0.09070600000000001
HOS-0A-D05,0.10863,0.08714000000000001,0.16053,0.07992,0.049440000000000005,0.055880000000000006,0.13291999999999998,0.12997999999999998,0.05931,0.09658,0.1419,0.0524,0.05297,0.05942000000000001,0.10099,0.14576,0.2424,0.08985,0.12305600000000001,0.134776,0.141826,0.08693600000000001,0.084558,0.137498,0.127598,0.061788,0.060428,0.064128,0.140808,0.060318000000000004,0.060448,0.057156000000000005,0.059098000000000005,0.055256000000000007,0.059069,0.11777,0.05918,0.057106000000000004,0.057722,0.049440000000000005,0.049440000000000005,0.049440000000000005,0.056843000000000005,0.056843000000000005,0.056843000000000005,0.056843000000000005,0.06253800000000001,0.056843000000000005,0.049440000000000005,0.056843000000000005,0.049440000000000005,0.082252,0.163082,0.066002,0.23909000000000002,0.07200000000000001,0.03452,0.03296,0.06024600000000001,0.05476,0.079863,0.065692,0.072413,0.079533,0.073213,0.08637600000000001,0.068822,0.076099,0.064743,0.06676,0.060906,0.077546,0.068166,0.05972,0.056843000000000005,0.049440000000000005,0.056992,0.049440000000000005,0.078016,0.107636,0.058966000000000005,0.062573,0.325003,0.093423,0.08887300000000001,0.18018299999999998,0.128193,0.100623,0.096243,0.09062300000000001,0.120353,0.15642299999999998,0.049440000000000005,0.049440000000000005,0.026420000000000003,0.0217,0.0,0.05077,0.09133,0.01648,0.124653,0.074863,0.18917299999999998,0.135083,0.074008,0.066908,0.122748,0.11756799999999999,0.06698000000000001,0.06851,0.06114,0.107893,0.074743,0.099283,0.074183,0.074183,0.093373,0.074183,0.084033,0.07011800000000001,0.06066300000000001,0.096833,0.09315300000000001,0.131013,0.059603,0.073203,0.11312600000000002,0.10135600000000002,0.118966,0.13941599999999998,0.10470600000000001,0.10626600000000001,0.10912600000000001,0.089196,0.03296,0.03296,0.03296,0.03296,0.07813200000000001,0.070692,0.076642,0.090772,0.082392,0.085422,0.25726299999999996,0.29149299999999995,0.29416299999999995,0.11818,0.13466,0.18311299999999997,0.128033,0.049440000000000005,0.10500000000000001,0.052115930000000005,0.052110000000000004,0.11312900000000002,0.12960900000000003,0.0824,0.03296,0.0824,0.049440000000000005,0.03296,0.06592,0.06592,0.073323,0.060000000000000005,0.06592200000000001,0.105519,0.13583900000000002,0.114139,0.129899,0.13072899999999998,0.073323,0.089803,0.080923,0.08576,0.06900600000000001
HOS-1A-A12,0.1594,0.13791,0.2113,0.13069,0.10021,0.10665,0.18369,0.18075,0.11008,0.14734999999999998,0.19267,0.10317,0.10374,0.11019,0.15176,0.19652999999999998,0.29317,0.14062,0.173826,0.18554600000000002,0.192596,0.137706,0.135328,0.18826800000000002,0.178368,0.11255799999999999,0.11119799999999999,0.114898,0.191578,0.11108799999999999,0.111218,0.107926,0.109868,0.10602600000000001,0.10983899999999999,0.16854,0.10994999999999999,0.107876,0.10849199999999999,0.10021,0.10021,0.10021,0.10761299999999999,0.10761299999999999,0.10761299999999999,0.10761299999999999,0.11330799999999999,0.10761299999999999,0.10021,0.10761299999999999,0.10021,0.133022,0.213852,0.11677199999999999,0.28986,0.12277,0.08529,0.08373,0.111016,0.10553,0.130633,0.116462,0.123183,0.130303,0.123983,0.137146,0.119592,0.126869,0.115513,0.11753,0.111676,0.12831599999999999,0.118936,0.11049,0.10761299999999999,0.10021,0.107762,0.10021,0.128786,0.158406,0.109736,0.113343,0.375773,0.144193,0.139643,0.230953,0.17896299999999998,0.151393,0.147013,0.141393,0.171123,0.207193,0.10021,0.10021,0.07719000000000001,0.07247,0.05077,0.0,0.1421,0.06725,0.175423,0.125633,0.239943,0.185853,0.124778,0.11767799999999999,0.173518,0.168338,0.11775,0.11928,0.11191,0.158663,0.12551299999999999,0.150053,0.124953,0.124953,0.144143,0.124953,0.134803,0.120888,0.11143299999999999,0.14760299999999998,0.143923,0.181783,0.110373,0.123973,0.16389600000000001,0.152126,0.169736,0.190186,0.155476,0.157036,0.159896,0.139966,0.08373,0.08373,0.08373,0.08373,0.12890200000000002,0.121462,0.127412,0.141542,0.133162,0.13619199999999998,0.308033,0.342263,0.34493299999999993,0.16895,0.18542999999999998,0.23388299999999998,0.178803,0.10021,0.15577,0.10288593,0.10288,0.16389900000000002,0.180379,0.13316999999999998,0.08373,0.13317,0.10021,0.08373,0.11669,0.11668999999999999,0.124093,0.11077000000000001,0.11669199999999999,0.156289,0.186609,0.164909,0.180669,0.181499,0.124093,0.140573,0.131693,0.13652999999999998,0.119776
HOS-2A-A11,0.19995999999999997,0.17847,0.25186,0.17124999999999999,0.14076999999999998,0.14720999999999998,0.22424999999999998,0.22130999999999998,0.15063999999999997,0.18790999999999997,0.23323,0.14372999999999997,0.14429999999999998,0.15074999999999997,0.19232,0.23708999999999997,0.33372999999999997,0.18117999999999998,0.214386,0.226106,0.23315599999999997,0.17826599999999998,0.175888,0.228828,0.21892799999999998,0.15311799999999998,0.15175799999999998,0.15545799999999999,0.23213799999999998,0.15164799999999998,0.151778,0.14848599999999998,0.15042799999999998,0.146586,0.15039899999999998,0.20909999999999998,0.15050999999999998,0.14843599999999998,0.149052,0.14076999999999998,0.14076999999999998,0.14076999999999998,0.14817299999999997,0.14817299999999997,0.14817299999999997,0.14817299999999997,0.15386799999999998,0.14817299999999997,0.14076999999999998,0.14817299999999997,0.14076999999999998,0.173582,0.25441199999999997,0.15733199999999997,0.33042,0.16332999999999998,0.12585,0.12428999999999998,0.151576,0.14609,0.17119299999999998,0.15702199999999997,0.16374299999999997,0.170863,0.164543,0.17770599999999998,0.160152,0.167429,0.156073,0.15808999999999998,0.15223599999999998,0.16887599999999997,0.15949599999999997,0.15105,0.14817299999999997,0.14076999999999998,0.14832199999999998,0.14076999999999998,0.169346,0.19896599999999998,0.15029599999999999,0.15390299999999998,0.41633299999999995,0.18475299999999997,0.18020299999999997,0.271513,0.21952299999999997,0.19195299999999998,0.187573,0.18195299999999998,0.21168299999999998,0.24775299999999997,0.14076999999999998,0.14076999999999998,0.11775,0.11302999999999999,0.09133,0.1421,0.0,0.10780999999999999,0.21598299999999998,0.16619299999999998,0.28050299999999995,0.22641299999999998,0.16533799999999998,0.158238,0.214078,0.20889799999999997,0.15830999999999998,0.15983999999999998,0.15247,0.19922299999999998,0.16607299999999997,0.19061299999999998,0.16551299999999997,0.16551299999999997,0.18470299999999998,0.16551299999999997,0.175363,0.16144799999999998,0.151993,0.18816299999999997,0.18448299999999998,0.22234299999999999,0.15093299999999998,0.16453299999999998,0.204456,0.192686,0.21029599999999998,0.23074599999999998,0.196036,0.197596,0.200456,0.180526,0.12428999999999998,0.12428999999999998,0.12428999999999998,0.12428999999999998,0.169462,0.162022,0.16797199999999998,0.18210199999999999,0.173722,0.17675199999999996,0.34859299999999993,0.3828229999999999,0.3854929999999999,0.20950999999999997,0.22598999999999997,0.274443,0.21936299999999997,0.14076999999999998,0.19632999999999998,0.14344592999999997,0.14343999999999998,0.204459,0.220939,0.17372999999999997,0.12428999999999998,0.17373,0.14076999999999998,0.12428999999999998,0.15725,0.15724999999999997,0.164653,0.15133,0.15725199999999998,0.196849,0.22716899999999998,0.20546899999999998,0.22122899999999998,0.22205899999999998,0.164653,0.181133,0.172253,0.17708999999999997,0.16033599999999998
INTERNET-MPLS,0.09215000000000001,0.07066,0.14404999999999998,0.06344,0.03296,0.039400000000000004,0.11643999999999999,0.11349999999999999,0.04283,0.0801,0.12542,0.03592,0.03649,0.042940000000000006,0.08451,0.12927999999999998,0.22591999999999998,0.07336999999999999,0.106576,0.11829600000000001,0.12534599999999999,0.070456,0.068078,0.12101800000000001,0.111118,0.045308,0.043948,0.047648,0.124328,0.043838,0.04396800000000001,0.040676000000000004,0.042618,0.038776000000000005,0.042589,0.10128999999999999,0.0427,0.040626,0.041242,0.03296,0.03296,0.03296,0.040363,0.040363,0.040363,0.040363,0.046058,0.040363,0.03296,0.040363,0.03296,0.065772,0.14660199999999998,0.049522000000000004,0.22261,0.05552,0.01804,0.01648,0.043766,0.03828,0.063383,0.049212,0.055933000000000004,0.063053,0.056733,0.06989600000000001,0.052342,0.059619,0.048263,0.05028,0.04442600000000001,0.061066,0.051686,0.04324,0.040363,0.03296,0.040512000000000006,0.03296,0.061536,0.09115599999999999,0.042486,0.046093,0.308523,0.07694300000000001,0.07239300000000001,0.163703,0.11171299999999998,0.084143,0.079763,0.07414300000000001,0.103873,0.13994299999999998,0.03296,0.03296,0.04290000000000001,0.038180000000000006,0.01648,0.06725,0.10780999999999999,0.0,0.10817299999999999,0.058383,0.17269299999999999,0.11860299999999999,0.057528,0.050428,0.106268,0.10108799999999998,0.0505,0.05203,0.044660000000000005,0.091413,0.058263,0.08280299999999999,0.057703,0.057703,0.07689299999999999,0.057703,0.067553,0.053638000000000005,0.044183,0.08035300000000001,0.076673,0.114533,0.043123,0.056723,0.09664600000000001,0.08487600000000001,0.102486,0.12293599999999999,0.088226,0.089786,0.092646,0.072716,0.01648,0.01648,0.01648,0.01648,0.061652000000000005,0.054212,0.060162,0.074292,0.065912,0.068942,0.24078299999999997,0.27501299999999995,0.27768299999999996,0.10169999999999998,0.11817999999999998,0.16663299999999998,0.11155299999999999,0.03296,0.08852000000000002,0.03563593,0.03563,0.09664900000000001,0.11312900000000001,0.06592,0.01648,0.06592,0.03296,0.01648,0.049440000000000005,0.049440000000000005,0.056843000000000005,0.04352,0.049442,0.08903900000000001,0.11935899999999999,0.097659,0.11341899999999999,0.11424899999999999,0.056843000000000005,0.073323,0.064443,0.06928000000000001,0.052526
INV-1A-A161,0.200323,0.178833,0.252223,0.17161300000000002,0.141133,0.147573,0.22461299999999998,0.22167299999999998,0.151003,0.188273,0.233593,0.144093,0.14466299999999999,0.151113,0.192683,0.23745299999999997,0.334093,0.181543,0.21474900000000002,0.226469,0.233519,0.178629,0.176251,0.229191,0.21929099999999999,0.153481,0.152121,0.155821,0.23250099999999999,0.152011,0.152141,0.148849,0.150791,0.146949,0.150762,0.209463,0.150873,0.14879900000000001,0.149415,0.141133,0.141133,0.141133,0.148536,0.148536,0.148536,0.148536,0.154231,0.148536,0.141133,0.148536,0.141133,0.173945,0.254775,0.157695,0.330783,0.163693,0.126213,0.124653,0.151939,0.146453,0.05809,0.157385,0.06758,0.0747,0.05144,0.081543,0.063989,0.071266,0.05991,0.15845299999999998,0.15259899999999998,0.169239,0.159859,0.151413,0.148536,0.141133,0.148685,0.141133,0.169709,0.19932899999999998,0.150659,0.154266,0.41669599999999996,0.185116,0.180566,0.17535,0.12336,0.09579,0.187936,0.182316,0.21204599999999998,0.24811599999999998,0.141133,0.141133,0.151073,0.146353,0.124653,0.175423,0.21598299999999998,0.10817299999999999,0.0,0.05309,0.1674,0.11331,0.165701,0.158601,0.214441,0.20926099999999997,0.158673,0.16020299999999998,0.152833,0.10306,0.06991,0.09445,0.06935,0.06935,0.08854,0.06935,0.07919999999999999,0.161811,0.152356,0.188526,0.184846,0.222706,0.15129599999999999,0.164896,0.108293,0.096523,0.11413299999999998,0.134583,0.09987299999999999,0.101433,0.104293,0.084363,0.124653,0.124653,0.124653,0.12465299999999999,0.073299,0.065859,0.071809,0.085939,0.077559,0.080589,0.34895599999999993,0.3831859999999999,0.385856,0.20987299999999998,0.22635299999999997,0.274806,0.21972599999999998,0.141133,0.196693,0.14380893,0.143803,0.204822,0.22130200000000003,0.174093,0.091693,0.174093,0.10817299999999999,0.124653,0.157613,0.157613,0.165016,0.151693,0.157615,0.100686,0.13100599999999998,0.10930599999999999,0.125066,0.125896,0.165016,0.181496,0.172616,0.177453,0.160699
INV-1A-A61,0.150533,0.129043,0.20243299999999997,0.121823,0.09134300000000001,0.09778300000000001,0.17482299999999998,0.17188299999999998,0.101213,0.138483,0.183803,0.094303,0.094873,0.101323,0.142893,0.18766299999999997,0.284303,0.131753,0.16495900000000002,0.176679,0.183729,0.128839,0.126461,0.179401,0.16950099999999999,0.103691,0.102331,0.106031,0.18271099999999998,0.102221,0.102351,0.09905900000000001,0.10100100000000001,0.097159,0.100972,0.159673,0.101083,0.099009,0.09962499999999999,0.09134300000000001,0.09134300000000001,0.09134300000000001,0.098746,0.098746,0.098746,0.098746,0.104441,0.098746,0.09134300000000001,0.098746,0.09134300000000001,0.12415499999999999,0.20498499999999997,0.107905,0.280993,0.113903,0.07642299999999999,0.074863,0.102149,0.096663,0.0083,0.107595,0.01779,0.02491,0.00165,0.031753,0.014199,0.021476000000000002,0.01012,0.108663,0.102809,0.119449,0.110069,0.10162299999999999,0.098746,0.09134300000000001,0.098895,0.09134300000000001,0.119919,0.14953899999999998,0.100869,0.104476,0.36690599999999995,0.135326,0.130776,0.12556,0.07357,0.046,0.138146,0.132526,0.16225599999999998,0.19832599999999997,0.09134300000000001,0.09134300000000001,0.10128300000000001,0.09656300000000001,0.074863,0.125633,0.16619299999999998,0.058383,0.05309,0.0,0.11760999999999999,0.06352,0.115911,0.10881099999999999,0.164651,0.15947099999999997,0.10888300000000001,0.110413,0.103043,0.05327,0.02012,0.044660000000000005,0.01956,0.01956,0.03875,0.01956,0.02941,0.11202100000000001,0.10256599999999999,0.138736,0.135056,0.172916,0.101506,0.115106,0.05850300000000001,0.04673300000000001,0.064343,0.08479300000000001,0.050083,0.051643,0.05450300000000001,0.034573000000000007,0.074863,0.074863,0.074863,0.074863,0.023509000000000002,0.016069,0.022019,0.036149,0.027769000000000002,0.030799,0.29916599999999993,0.3333959999999999,0.336066,0.16008299999999998,0.17656299999999997,0.22501599999999997,0.16993599999999998,0.09134300000000001,0.146903,0.09401893,0.094013,0.155032,0.17151200000000003,0.124303,0.041902999999999996,0.124303,0.058383,0.074863,0.107823,0.107823,0.115226,0.101903,0.107825,0.050896,0.081216,0.059516,0.07527600000000001,0.07610600000000001,0.115226,0.131706,0.12282599999999999,0.127663,0.11090900000000001
INV-1B-A162,0.264843,0.24335299999999999,0.316743,0.23613299999999998,0.20565299999999997,0.21209299999999998,0.289133,0.286193,0.215523,0.252793,0.29811299999999996,0.208613,0.20918299999999998,0.215633,0.25720299999999996,0.30197299999999994,0.398613,0.24606299999999998,0.279269,0.290989,0.298039,0.243149,0.24077099999999999,0.293711,0.283811,0.218001,0.216641,0.220341,0.297021,0.216531,0.216661,0.213369,0.215311,0.211469,0.215282,0.273983,0.21539299999999997,0.21331899999999998,0.213935,0.20565299999999997,0.20565299999999997,0.20565299999999997,0.213056,0.213056,0.213056,0.213056,0.21875099999999997,0.213056,0.20565299999999997,0.213056,0.20565299999999997,0.23846499999999998,0.319295,0.222215,0.39530299999999996,0.228213,0.19073299999999999,0.18917299999999998,0.216459,0.21097299999999997,0.12261,0.221905,0.1321,0.13922,0.11596000000000001,0.146063,0.128509,0.13578600000000002,0.12443000000000001,0.22297299999999998,0.217119,0.233759,0.224379,0.21593299999999999,0.213056,0.20565299999999997,0.21320499999999998,0.205653,0.234229,0.263849,0.215179,0.21878599999999998,0.481216,0.249636,0.245086,0.23987,0.18788,0.16031,0.252456,0.246836,0.276566,0.31263599999999997,0.205653,0.20565299999999997,0.215593,0.210873,0.18917299999999998,0.239943,0.28050299999999995,0.17269299999999999,0.1674,0.11760999999999999,0.0,0.054090000000000006,0.23022099999999998,0.22312099999999999,0.278961,0.27378099999999994,0.22319299999999997,0.22472299999999998,0.217353,0.16758,0.13443,0.15897,0.13387000000000002,0.13387000000000002,0.15306,0.13387000000000002,0.14372000000000001,0.226331,0.21687599999999999,0.253046,0.24936599999999998,0.287226,0.21581599999999998,0.22941599999999998,0.17281300000000002,0.16104300000000002,0.178653,0.199103,0.164393,0.16595300000000002,0.16881300000000002,0.14888300000000002,0.18917299999999998,0.18917299999999998,0.18917299999999998,0.18917299999999998,0.137819,0.130379,0.136329,0.150459,0.142079,0.14510900000000002,0.41347599999999995,0.44770599999999994,0.45037599999999994,0.274393,0.29087299999999994,0.33932599999999996,0.284246,0.20565299999999997,0.26121300000000003,0.20832893,0.20832299999999998,0.269342,0.285822,0.238613,0.156213,0.238613,0.17269299999999999,0.18917299999999998,0.222133,0.222133,0.229536,0.216213,0.22213499999999997,0.165206,0.195526,0.173826,0.189586,0.190416,0.229536,0.24601599999999998,0.23713599999999999,0.241973,0.225219
INV-1B-A62,0.210753,0.189263,0.26265299999999997,0.182043,0.151563,0.158003,0.23504299999999997,0.23210299999999998,0.161433,0.198703,0.244023,0.154523,0.15509299999999998,0.161543,0.203113,0.24788299999999996,0.34452299999999997,0.191973,0.22517900000000002,0.236899,0.243949,0.189059,0.18668099999999999,0.239621,0.22972099999999998,0.163911,0.162551,0.16625099999999998,0.24293099999999998,0.162441,0.162571,0.159279,0.161221,0.157379,0.161192,0.219893,0.161303,0.159229,0.159845,0.151563,0.151563,0.151563,0.158966,0.158966,0.158966,0.158966,0.164661,0.158966,0.151563,0.158966,0.151563,0.18437499999999998,0.26520499999999997,0.168125,0.341213,0.174123,0.136643,0.135083,0.16236899999999999,0.156883,0.06852,0.167815,0.07801,0.08513,0.061869999999999994,0.091973,0.074419,0.081696,0.07034,0.16888299999999998,0.16302899999999998,0.179669,0.170289,0.16184300000000001,0.158966,0.151563,0.159115,0.151563,0.180139,0.20975899999999997,0.16108899999999998,0.16469599999999998,0.427126,0.195546,0.190996,0.18578,0.13379,0.10622000000000001,0.198366,0.192746,0.22247599999999998,0.25854599999999994,0.151563,0.151563,0.161503,0.156783,0.135083,0.185853,0.22641299999999998,0.11860299999999999,0.11331,0.06352,0.054090000000000006,0.0,0.17613099999999998,0.169031,0.224871,0.21969099999999997,0.169103,0.170633,0.16326300000000002,0.11349000000000001,0.08034,0.10488,0.07978,0.07978,0.09897,0.07978,0.08963,0.172241,0.162786,0.198956,0.195276,0.23313599999999998,0.16172599999999998,0.17532599999999998,0.11872300000000001,0.106953,0.124563,0.145013,0.110303,0.111863,0.114723,0.094793,0.135083,0.135083,0.135083,0.13508299999999998,0.083729,0.076289,0.082239,0.096369,0.087989,0.091019,0.359386,0.39361599999999997,0.3962859999999999,0.22030299999999997,0.23678299999999997,0.28523599999999993,0.23015599999999997,0.151563,0.207123,0.15423893,0.15423299999999998,0.215252,0.23173200000000002,0.184523,0.10212299999999999,0.184523,0.11860299999999999,0.135083,0.168043,0.168043,0.175446,0.16212300000000002,0.168045,0.11111599999999999,0.141436,0.119736,0.135496,0.136326,0.175446,0.19192599999999999,0.183046,0.187883,0.171129
JUR-0A-A59,0.083758,0.062268000000000004,0.135658,0.115315,0.084835,0.091275,0.108048,0.10510800000000001,0.034437999999999996,0.071708,0.117028,0.027528,0.028097999999999998,0.034548,0.07611799999999999,0.120888,0.217528,0.125245,0.134419,0.14613900000000002,0.153189,0.09829900000000003,0.095921,0.14886100000000002,0.138961,0.07315100000000001,0.07179100000000001,0.075491,0.152171,0.071681,0.07181100000000001,0.068519,0.070461,0.07009100000000001,0.07103600000000002,0.153165,0.09457499999999999,0.069073,0.029008000000000003,0.024568,0.024568,0.024568,0.018915,0.018915,0.018915,0.018915,0.011470000000000001,0.018915,0.024568,0.018915,0.024568,0.053538,0.134368,0.037288,0.21421800000000002,0.11304800000000001,0.075568,0.074008,0.07508100000000001,0.090155,0.12091099999999999,0.036978000000000004,0.113461,0.120581,0.114261,0.127424,0.10987,0.117147,0.105791,0.041887999999999995,0.075741,0.092381,0.083001,0.095115,0.018915,0.024568,0.068355,0.068355,0.08998300000000001,0.11960300000000001,0.070933,0.024645,0.287075,0.055495,0.050945000000000004,0.22123099999999998,0.16924099999999997,0.141671,0.058315,0.052695000000000006,0.082425,0.118495,0.051875000000000004,0.035395,0.10042800000000002,0.09570800000000002,0.074008,0.124778,0.16533799999999998,0.057528,0.165701,0.115911,0.23022099999999998,0.17613099999999998,0.0,0.01584,0.07168,0.0665,0.102375,0.103905,0.096535,0.148941,0.115791,0.14033099999999998,0.115231,0.115231,0.13442099999999998,0.115231,0.125081,0.081481,0.022735000000000002,0.058905000000000006,0.055225,0.093085,0.021675,0.035275,0.154174,0.142404,0.160014,0.18046399999999999,0.145754,0.147314,0.150174,0.130244,0.057528,0.051875000000000004,0.068355,0.041048,0.11918000000000001,0.11174,0.11769,0.13182,0.12344,0.12647,0.219335,0.253565,0.256235,0.093308,0.109788,0.145185,0.090105,0.024568,0.080128,0.02724393,0.027238,0.125096,0.141576,0.057528,0.074008,0.051875000000000004,0.057528,0.068355,0.068355,0.041048,0.035395,0.09539500000000001,0.037208000000000005,0.146567,0.176887,0.155187,0.170947,0.17177699999999999,0.035395,0.051875000000000004,0.042995000000000005,0.060888,0.083841
