removed,f,S,S2
69,0.3898305084745763,0.005649717514124294,0.005649717514124294
70,0.3954802259887006,0.005649717514124294,0.005649717514124294
71,0.4011299435028249,0.005649717514124294,0.005649717514124294
72,0.4067796610169492,0.005649717514124294,0.005649717514124294
73,0.4124293785310734,0.005649717514124294,0.005649717514124294
74,0.4180790960451977,0.005649717514124294,0.005649717514124294
75,0.423728813559322,0.005649717514124294,0.005649717514124294
76,0.4293785310734463,0.005649717514124294,0.005649717514124294
77,0.4350282485875706,0.005649717514124294,0.005649717514124294
78,0.4406779661016949,0.005649717514124294,0.005649717514124294
79,0.4463276836158192,0.005649717514124294,0.005649717514124294
80,0.4519774011299435,0.005649717514124294,0.005649717514124294
81,0.4576271186440678,0.005649717514124294,0.005649717514124294
82,0.4632768361581921,0.005649717514124294,0.005649717514124294
83,0.4689265536723164,0.005649717514124294,0.005649717514124294
84,0.4745762711864407,0.005649717514124294,0.005649717514124294
85,0.480225988700565,0.005649717514124294,0.005649717514124294
86,0.4858757062146893,0.005649717514124294,0.005649717514124294
87,0.4915254237288136,0.005649717514124294,0.005649717514124294
88,0.4971751412429379,0.005649717514124294,0.005649717514124294
89,0.5028248587570622,0.005649717514124294,0.005649717514124294
90,0.5084745762711864,0.005649717514124294,0.005649717514124294
91,0.5141242937853108,0.005649717514124294,0.005649717514124294
92,0.519774011299435,0.005649717514124294,0.005649717514124294
93,0.5254237288135594,0.005649717514124294,0.005649717514124294
94,0.5310734463276836,0.005649717514124294,0.005649717514124294
95,0.536723163841808,0.005649717514124294,0.005649717514124294
96,0.5423728813559322,0.005649717514124294,0.005649717514124294
97,0.5480225988700564,0.005649717514124294,0.005649717514124294
98,0.5536723163841808,0.005649717514124294,0.005649717514124294
99,0.559322033898305,0.005649717514124294,0.005649717514124294
100,0.5649717514124294,0.005649717514124294,0.005649717514124294
101,0.5706214689265536,0.005649717514124294,0.005649717514124294
102,0.576271186440678,0.005649717514124294,0.005649717514124294
103,0.5819209039548022,0.005649717514124294,0.005649717514124294
104,0.5875706214689266,0.005649717514124294,0.005649717514124294
105,0.5932203389830508,0.005649717514124294,0.005649717514124294
106,0.5988700564971752,0.005649717514124294,0.005649717514124294
107,0.6045197740112994,0.005649717514124294,0.005649717514124294
108,0.6101694915254238,0.005649717514124294,0.005649717514124294
109,0.615819209039548,0.005649717514124294,0.005649717514124294
110,0.6214689265536724,0.005649717514124294,0.005649717514124294
111,0.6271186440677966,0.005649717514124294,0.005649717514124294
112,0.632768361581921,0.005649717514124294,0.005649717514124294
113,0.6384180790960452,0.005649717514124294,0.005649717514124294
114,0.6440677966101694,0.005649717514124294,0.005649717514124294
115,0.6497175141242938,0.005649717514124294,0.005649717514124294
116,0.655367231638418,0.005649717514124294,0.005649717514124294
117,0.6610169491525424,0.005649717514124294,0.005649717514124294
118,0.6666666666666666,0.005649717514124294,0.005649717514124294
119,0.672316384180791,0.005649717514124294,0.005649717514124294
120,0.6779661016949152,0.005649717514124294,0.005649717514124294
121,0.6836158192090396,0.005649717514124294,0.005649717514124294
122,0.6892655367231638,0.005649717514124294,0.005649717514124294
123,0.6949152542372882,0.005649717514124294,0.005649717514124294
124,0.7005649717514124,0.005649717514124294,0.005649717514124294
125,0.7062146892655368,0.005649717514124294,0.005649717514124294
126,0.711864406779661,0.005649717514124294,0.005649717514124294
127,0.7175141242937854,0.005649717514124294,0.005649717514124294
128,0.7231638418079096,0.005649717514124294,0.005649717514124294
129,0.7288135593220338,0.005649717514124294,0.005649717514124294
130,0.7344632768361582,0.005649717514124294,0.005649717514124294
131,0.7401129943502824,0.005649717514124294,0.005649717514124294
132,0.7457627118644068,0.005649717514124294,0.005649717514124294
133,0.751412429378531,0.005649717514124294,0.005649717514124294
134,0.7570621468926554,0.005649717514124294,0.005649717514124294
135,0.7627118644067796,0.005649717514124294,0.005649717514124294
136,0.768361581920904,0.005649717514124294,0.005649717514124294
137,0.7740112994350282,0.005649717514124294,0.005649717514124294
138,0.7796610169491526,0.005649717514124294,0.005649717514124294
139,0.7853107344632768,0.005649717514124294,0.005649717514124294
140,0.7909604519774012,0.005649717514124294,0.005649717514124294
141,0.7966101694915254,0.005649717514124294,0.005649717514124294
142,0.8022598870056498,0.005649717514124294,0.005649717514124294
143,0.807909604519774,0.005649717514124294,0.005649717514124294
144,0.8135593220338984,0.005649717514124294,0.005649717514124294
145,0.8192090395480226,0.005649717514124294,0.005649717514124294
146,0.8248587570621468,0.005649717514124294,0.005649717514124294
147,0.8305084745762712,0.005649717514124294,0.005649717514124294
148,0.8361581920903954,0.005649717514124294,0.005649717514124294
149,0.8418079096045198,0.005649717514124294,0.005649717514124294
150,0.847457627118644,0.005649717514124294,0.005649717514124294
151,0.8531073446327684,0.005649717514124294,0.005649717514124294
152,0.8587570621468926,0.005649717514124294,0.005649717514124294
153,0.864406779661017,0.005649717514124294,0.005649717514124294
154,0.8700564971751412,0.005649717514124294,0.005649717514124294
155,0.8757062146892656,0.005649717514124294,0.005649717514124294
156,0.8813559322033898,0.005649717514124294,0.005649717514124294
157,0.8870056497175142,0.005649717514124294,0.005649717514124294
158,0.8926553672316384,0.005649717514124294,0.005649717514124294
159,0.8983050847457628,0.005649717514124294,0.005649717514124294
160,0.903954802259887,0.005649717514124294,0.005649717514124294
161,0.9096045197740112,0.005649717514124294,0.005649717514124294
162,0.9152542372881356,0.005649717514124294,0.005649717514124294
163,0.9209039548022598,0.005649717514124294,0.005649717514124294
164,0.9265536723163842,0.005649717514124294,0.005649717514124294
165,0.9322033898305084,0.005649717514124294,0.005649717514124294
166,0.9378531073446328,0.005649717514124294,0.005649717514124294
167,0.943502824858757,0.005649717514124294,0.005649717514124294
168,0.9491525423728814,0.005649717514124294,0.005649717514124294
169,0.9548022598870056,0.005649717514124294,0.005649717514124294
170,0.96045197740113,0.005649717514124294,0.005649717514124294
171,0.9661016949152542,0.005649717514124294,0.005649717514124294
172,0.9717514124293786,0.005649717514124294,0.005649717514124294
173,0.9774011299435028,0.005649717514124294,0.005649717514124294
174,0.9830508474576272,0.005649717514124294,0.005649717514124294
175,0.9887005649717514,0.005649717514124294,0.005649717514124294
176,0.9943502824858758,0.005649717514124294,0.0
177,1.0,0.0,0.0
